,Date,User,Tweet
6050,2022-11-15 16:51:53+00:00,_tpwknikki,"ALSO everything is till paused yet more pre sale are supposed to start soon, I have been in the queue for Pittsburgh for 2 hours now, and capital one card holders start in a couple of hours too??????? WHAT IS GOING ON GIVE SOME KIND OF UPDATE @TMFanSupport @Ticketmaster https://t.co/rou2YFSWNe"
6051,2022-11-15 16:51:18+00:00,Draelez,Ticketmaster… move capital one credit card holder presale to later on in the day.
6052,2022-11-15 16:51:12+00:00,stiillbejeweled,@mirror_ball13 okay but are you gonna do capital one presale too? because I have a card and IDK WHAT TO DO
6053,2022-11-15 16:51:12+00:00,MyMagicInsane,Anyone got a capital one card I can use real quick
6054,2022-11-15 16:50:59+00:00,hitmypeakatVII,Just me out here frantically calling my sister and asking if she can log into Ticketmaster and use my capital one card to try and get tickets
6055,2022-11-15 16:50:51+00:00,annelizabethhh_,@soniaskellngton @Ticketmaster @TMFanSupport Literally I might cry 😭 I have a capital one card so I can try again for that but honestly idk if I can handle the stress of this again 😅
6056,2022-11-15 16:50:36+00:00,Mr_Swift1594,@CapitalOne And do we have to use our capital one card to complete the purchase
6057,2022-11-15 16:50:31+00:00,MyMagicInsane,WHY DID I NOT REALIZE YOU NEED A CAPITAL ONE CARD TO DO THE PRESALE OMFGG
6058,2022-11-15 16:49:42+00:00,swiftiecult13,Did I just get a capital one card for NO REASON🥲 @Ticketmaster @CapitalOne  Ticketmaster pls fix it
6059,2022-11-15 16:49:22+00:00,luvrcinema,if anyone has a capital one card help a friend out
6060,2022-11-15 16:48:34+00:00,lifegoeslwt,@loneIyheartluke @CapitalOne @taylornation13 i think you just have to use your capital one card to check out
6061,2022-11-15 16:47:48+00:00,loneIyheartluke,"does anyone know if taylor’s capital one presale if you HAVE to use your capital one card?
or just enter the number for the code? @CapitalOne @taylornation13"
6062,2022-11-15 16:47:46+00:00,DJLeMVP,@MorganSStanchak Capital one is also having a presale tonight if you have that card
6063,2022-11-15 16:47:31+00:00,KimBJ87,"@janyegwynne Luckily I also have a capital one card so if this presale doesn’t work out, I’ll try that."
6064,2022-11-15 16:47:27+00:00,jrusswinelover,@Mr_Swift1594 Yes you have to buy the tickets with your capital one card
6065,2022-11-15 16:46:19+00:00,LilBlueDucky,@___KC___ I'm going to try the capital one presale with the husband's card at 2 because I'm at my wits end here. I was IN the seat selection for over an hour but my code wasn't working. Then it kicked me out and back into the queue. 😬
6066,2022-11-15 16:45:59+00:00,polisxma,@DanielleLP How does the capital one presale work? I just go to Ticketmaster and enter the 6 digits of the card?
6067,2022-11-15 16:45:44+00:00,Mr_Swift1594,@tolerateit13 I have a capital one debit card too so I’m hoping I can make a transfer and use that 😭
6068,2022-11-15 16:45:11+00:00,istillfcknloveu,@tsdaylightss is this for capital one card holders?
6069,2022-11-15 16:45:07+00:00,gloomyyxbear,@concertleaks I got waitlisted but I have a capital one card so I can do that presale at 2 but I’m scared all the good stuff is gonna be gone
6070,2022-11-15 16:45:03+00:00,Tatianaj78,I got my presale code and haven't moved in the queue in almost 45 minutes at this point I'm going to just use my capital one card
6071,2022-11-15 16:44:20+00:00,rachelb601,@lettherebsnakes maybe there will be more luck at 2 with my capital one card 🙃
6072,2022-11-15 16:43:15+00:00,thepointsguy,"One year in, here's why TPG staffers are loving the Capital One Venture X card 💳https://t.co/UIreY0MagR"
6073,2022-11-15 16:42:58+00:00,iamawong,@spicykezzinnugg No capital one card ?
6074,2022-11-15 16:42:12+00:00,thedivinekayla,does anyone have an extra 5/13 code? i really don’t wanna use this capital one card.
6075,2022-11-15 16:41:49+00:00,lisarec,@devinnnc @KT3378 @laurenchorzempa i got a capital one card. im ready to go at 2. so it better be fixed
6076,2022-11-15 16:41:40+00:00,lischavez14,@danibbuu @swiftlysarahh If you have Capital one credit card you can buy then today at 2:00 pm
6077,2022-11-15 16:40:28+00:00,camoakes1,And I just got kicked 👌 @taylornation13 @TMFanSupport thank god for a capital one card saving my ass😂
6078,2022-11-15 16:39:16+00:00,babeforthewknd,@loverlosangeles you have to purchase the tickets with a capital one card :(
6079,2022-11-15 16:39:00+00:00,bebewackypup,@Mr_Swift1594 pretty sure you have to use your capital one card
6080,2022-11-15 16:38:57+00:00,monsterinexile,I guess I’ll have to use my capital one card cause this is bullshit 😭 #TheErasTour
6081,2022-11-15 16:38:43+00:00,loverlosangeles,how do you get capital one presale without a capital one card… asking for a friend 😁
6082,2022-11-15 16:38:18+00:00,acomicbookgirl,@BelleInACell If you have a capital one card there’s a presale few hours after
6083,2022-11-15 16:37:24+00:00,jinsIover,The way I have a capital one card rn as back up but like the line ain’t moving anyways https://t.co/RYVL3vvRjD
6084,2022-11-15 16:37:09+00:00,babeforthewknd,@shakeitoffline i think it’s just going on the website and entering the first six digits of your capital one card like a presale code
6085,2022-11-15 16:36:47+00:00,nadiasmidnights,i couldve signed up for a capital one credit card in all this time the queue has been broken
6086,2022-11-15 16:35:41+00:00,HRRYSCHERRYSUKR,i might just quit and try the capital one card holder sale
6087,2022-11-15 16:35:25+00:00,BekyyKhera,@midnightts10 I might end up just using my capital one card bc I don’t think I’ll make it through it says my queue is paused 😭😭😭😭
6088,2022-11-15 16:34:52+00:00,livlovesstaylor,@captnbrincrunch I got a text from my credit card to confirm I was making the purchase I used capital one
6089,2022-11-15 16:34:36+00:00,ctotheatherine,@Gallerhi Me and my moms capital one card will be in the trenches this afternoon🫡
6090,2022-11-15 16:32:36+00:00,JSPalm93,I will have a full mental breakdown if this is not fixed before Capital One Card Holders get in at 2 #TheErasTour https://t.co/5WBVajuH3D
6091,2022-11-15 16:32:12+00:00,BelleCalhoune,"Thank God my daughter’s friend got a presale code for Taylor Swift. This whole trying to get fan status, special codes and Capital One card tickets is mind boggling. 🤷🏽‍♀️ #TaylorSwiftErasTour"
6092,2022-11-15 16:31:49+00:00,AskCapitalOne,@salmon_addict Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15 at 2pm local time. You must also use your eligible card to purchase tickets. #TSxCapitalOne
6093,2022-11-15 16:31:38+00:00,theacheinme,@_mary_therese @fireplaceashes I have the same question! I didn’t get a code yesterday and I’ll try with my capital one card today.
6094,2022-11-15 16:31:25+00:00,chloe_allen13,"As someone who is waitlisted and relying on my friends to get our group tickets, I am… a disaster. 
I have my capital one card so I’m ready to be thrown in at 2 but I hope it doesn’t come to that."
6095,2022-11-15 16:30:44+00:00,Mr_Swift1594,do we have to pay with our capital one card if we buy tickets doing they’re presale later?
6096,2022-11-15 16:30:44+00:00,CapitalOne,@kelsealovestay Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15 at 2pm local time. You must also use your eligible card to purchase tickets. #TSxCapitalOne
6097,2022-11-15 16:30:37+00:00,vigilantesarah,@meggroll_v if#it doesn’t i’m like what do i do with a capital one card and im still in line
6098,2022-11-15 16:30:24+00:00,DanaBrigoli,"I’m trying my luck later for Capital One Pre-Sale and since my parents have the digit and their card, so my mom is the sweetest thing to do that and so as my auntie will be kind enough for me to take care of everything for the Chicago show! 🥹"
6099,2022-11-15 16:29:59+00:00,CapitalOne,@salmon_addict Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15 at 2pm local time. You must also use your eligible card to purchase tickets. #TSxCapitalOne
6100,2022-11-15 16:29:39+00:00,tobesoxstyles,not capital one upping my card limit in time for taylor tickets 🥹
6101,2022-11-15 16:29:06+00:00,harrysredadidas,@tpwklailaa no i’m trying to put my capital one card in rn i didn’t get a code
6102,2022-11-15 16:29:01+00:00,JB30A,Who’s getting a Capital One card right now? #PreSale @taylorswift13 @CapitalOne @Ticketmaster
6103,2022-11-15 16:29:01+00:00,ItsKaraFun,Willing to sit in this presale queue all day &amp; have a capital one card ready.
6104,2022-11-15 16:28:20+00:00,Michell87084511,"@mirror_ball13 I think they have a separate set of tickets set aside for capital one card holders. thats what I had heard. Won’t help with checking out, but you’re only buying tix with other card holders,  not everyone"
6105,2022-11-15 16:28:08+00:00,mirandaaleee_,Hoping my capital one card will come through for me on these pre-sale T Swift tickets. 🥹
6106,2022-11-15 16:27:31+00:00,kelsealovestay,DOES ANYONE KNOW IF YOU HAVE TO PAY WITH YOUR CAPITAL ONE CARD TO DO CAPITAL ONE PRESALE???? @taylornation13 @CapitalOne @Ticketmaster @taylorswift13
6107,2022-11-15 16:27:26+00:00,salmon_addict,"@CapitalOne @tswizzle_kaden So we use the first 6 digits of the card as our presale code. Do we have to use that SAME card to pay, or just any Capital One card?"
6108,2022-11-15 16:27:15+00:00,coveredinyouuuu,DOES ANYONE HAVE A CAPITAL ONE CARD AND GOING TO GILLETTE NIGHT 3? please help a bestie out! I’ll pay anything at this point😂
6109,2022-11-15 16:26:58+00:00,TVLoverJess,@MeAndMyRemote The 10am presale is for anyone who got a code and has nothing to do with capital one. The 2pm presale is for anyone who has a capital one credit card regardless of whether you got a code or not
6110,2022-11-15 16:25:15+00:00,klayman87,"@taymabelitini @rebeccacherman I'm going to Philly and we have three different dates so I didn't expect it to be this bad.

at least I have a capital One card that I can try again at 2 if I don't have any luck."
6111,2022-11-15 16:24:46+00:00,krakenkinnie,"Swiftie dads are the real MVPs, mine signed up for a capital one card and won’t leave his cold conference room for coffee in case his computer goes to sleep and kicks him out of ticket queue 😭"
6112,2022-11-15 16:23:33+00:00,tayscardigans,Who wants to let me use their capital one card and I'll pay you back immediately
6113,2022-11-15 16:23:19+00:00,Coll3enG,@haleyyc21 Depending on what date you’re doing to it’s at 2 PM of the local venue. You can effectively log in with the first 5 digits of ur cap one card on the capital one website :)
6114,2022-11-15 16:23:08+00:00,inpaperrings,so likkkkkkke if i open a capital one card today can i get presale access for this afternoon pls @CapitalOne
6115,2022-11-15 16:21:24+00:00,foulweb,i am so mad i didnt get a presale cofe BUT I HAVE A CAPITAL ONE CARD SO YHERE IS STILL HOPE
6116,2022-11-15 16:21:13+00:00,diagonholly,"i called my brother to vent (cry) about not getting a presale code for the TS eras tour and how my capital one card is almost maxed out (yay wedding stuff)

he offered me his card and said there was plenty available for tickets. 🥹

I — https://t.co/BLkXrwbhYY"
6117,2022-11-15 16:20:09+00:00,JayEyeCeeZz,@iramadisonthree Can always use that capital one card to pay these capitalist prices. https://t.co/u4li0XURAV
6118,2022-11-15 16:19:59+00:00,_e_breezy,@morganpolizzi I'm verified for Denver but not Chicago😥I was getting that error when trying to confirm my payment info with my Capital One card. I have to wait until 3 p.m when cardholder presale opens so hopefully they fix the issues by then!
6119,2022-11-15 16:18:50+00:00,themactruc,"Just got the “you have a Capital One card, right?” text https://t.co/BhOtbQbSLe"
6120,2022-11-15 16:18:35+00:00,beccaw355,Karma is my boyfriend having a capital one card 💅
6121,2022-11-15 16:17:45+00:00,hauntedwhatifs,i should have applied for a capital one card😫
6122,2022-11-15 16:17:23+00:00,handsfuckintied,@beyourswift @thereinlieserin like that’s not even counting capital one card holders either
6123,2022-11-15 16:16:42+00:00,folkloremaroon,what time is the capital one card pré-salé at?
6124,2022-11-15 16:16:22+00:00,tga2873,How do we use our capital one card for tickets? Where do we type in the code?? #TaylorSwiftErasTour
6125,2022-11-15 16:16:14+00:00,nowtheskyisgold,"@TMFanSupport when this current issue gets resolved, PLEASE make sure that Capital One presale doesn't have a similar issue. just because it's one card doesn't mean it won't still be an ""unprecedented"" volume"
